Instances	 nnodes	 p	 strates	 faisabilite	 temps	 fctObj	 As	 Bs	 As+Bs	 noeuds	 borne	 gap
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed15_3.txt	300	100	10	Optimal	145.9729790687561	A	498.0	1038.0	1536.0	1.0	498.0	0.0
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed15_4.txt	300	100	15	Optimal	282.5538640022278	A	597.0	1446.0	2043.0	1.0	597.0	0.0
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed15_5.txt	300	100	20	Optimal	442.92329812049866	A	988.0	1950.0	2938.0	1.0	988.0	0.0
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed16_1.txt	400	5	3	Optimal	507.93705201148987	A	144.0	223.0	367.0	1.0	144.0	0.0
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed16_2.txt	400	5	5	TimeLimit	3600.1565849781036	A	233.0	330.0	563.0	1.0	225.0	0.034334763948497854
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed16_3.txt	400	5	10	TimeLimit	3600.3487000465393	A	487.0	1025.0	1512.0	1.0	451.0	0.07392197125256673
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed16_4.txt	400	5	15	TimeLimit	3600.59672498703	A	745.0	983.0	1728.0	1.0	695.0	0.06711409395973154
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed16_5.txt	400	5	20	TimeLimit	3600.9237010478973	A	982.0	1326.0	2308.0	1.0	906.0	0.07739307535641547
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed17_1.txt	400	10	3	TimeLimit	3601.7325870990753	A	126.0	221.0	347.0	41.0	117.0	0.07142857142857142
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed17_2.txt	400	10	5	TimeLimit	3600.783415079117	A	211.0	423.0	634.0	1.0	191.0	0.0947867298578199
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed17_3.txt	400	10	10	TimeLimit	3600.725123167038	A	461.0	814.0	1275.0	1.0	401.0	0.1301518438177874
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed17_4.txt	400	10	15	TimeLimit	3600.563006877899	A	670.0	1047.0	1717.0	1.0	573.0	0.14477611940298507
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed17_5.txt	400	10	20	TimeLimit	3600.6521379947662	A	918.0	1482.0	2400.0	1.0	784.0	0.14596949891067537
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed18_1.txt	400	40	3	Optimal	48.95286178588867	A	146.0	298.0	444.0	1.0	146.0	0.0
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed18_2.txt	400	40	5	Optimal	114.71075296401978	A	262.0	500.0	762.0	1.0	262.0	0.0
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed18_3.txt	400	40	10	Optimal	406.86593103408813	A	473.0	969.0	1442.0	1.0	473.0	0.0
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed18_4.txt	400	40	15	TimeLimit	3600.443146944046	A	578.0	1910.0	2488.0	1.0	565.0	0.02249134948096886
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed18_5.txt	400	40	20	Optimal	3518.4357948303223	A	897.0	2545.0	3442.0	22.0	897.0	0.0
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed19_1.txt	400	80	3	Optimal	56.08760190010071	A	104.0	242.0	346.0	1.0	104.0	0.0
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed19_2.txt	400	80	5	Optimal	125.91749811172485	A	164.0	413.0	577.0	1.0	164.0	0.0
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed19_3.txt	400	80	10	Optimal	372.66330003738403	A	345.0	727.0	1072.0	1.0	345.0	0.0
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed19_4.txt	400	80	15	Optimal	478.2998049259186	A	495.0	1155.0	1650.0	1.0	495.0	0.0
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed19_5.txt	400	80	20	Optimal	2707.882642030716	A	645.0	1608.0	2253.0	1.0	645.0	0.0
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed1_1.txt	100	5	3	Optimal	150.87095403671265	A	383.0	783.0	1166.0	784.0	383.0	0.0
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed1_2.txt	100	5	5	Optimal	877.0889828205109	A	656.0	1131.0	1787.0	3491.0	656.0	0.0
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed1_3.txt	100	5	10	Optimal	574.1622519493103	A	1350.0	2240.0	3590.0	582.0	1350.0	0.0
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed1_4.txt	100	5	15	Optimal	568.0137078762054	A	2080.0	4231.0	6311.0	250.0	2080.0	0.0
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed1_5.txt	100	5	20	Optimal	1789.7723200321198	A	2857.0	5392.0	8249.0	652.0	2857.0	0.0
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed20_1.txt	400	133	3	Optimal	57.66196298599243	A	131.0	267.0	398.0	1.0	131.0	0.0
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed20_2.txt	400	133	5	Optimal	94.99917984008789	A	184.0	418.0	602.0	1.0	184.0	0.0
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed20_3.txt	400	133	10	Optimal	258.46108889579773	A	373.0	861.0	1234.0	1.0	373.0	0.0
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed20_4.txt	400	133	15	Optimal	355.4843327999115	A	509.0	1217.0	1726.0	1.0	509.0	0.0
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed20_5.txt	400	133	20	Optimal	615.4836821556091	A	747.0	1716.0	2463.0	1.0	747.0	0.0
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed21_1.txt	500	5	3	TimeLimit	3600.1516301631927	A	126.0	193.0	319.0	1.0	112.0	0.1111111111111111
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed21_2.txt	500	5	5	TimeLimit	3600.287313938141	A	226.0	408.0	634.0	1.0	186.0	0.17699115044247787
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed21_3.txt	500	5	10	TimeLimit	3600.546788930893	A	444.0	634.0	1078.0	1.0	370.0	0.16666666666666666
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed21_4.txt	500	5	15	TimeLimit	3600.7370748519897	A	851.0	983.0	1834.0	1.0	560.0	0.3419506462984724
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed21_5.txt	500	5	20	TimeLimit	3601.0672619342804	A	1086.0	1338.0	2424.0	1.0	764.0	0.2965009208103131
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed22_1.txt	500	10	3	TimeLimit	3600.5837330818176	A	117.0	321.0	438.0	84.0	111.0	0.05128205128205128
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed22_2.txt	500	10	5	TimeLimit	3600.2437047958374	A	221.0	551.0	772.0	1.0	178.0	0.19457013574660634
