Instances	 nnodes	 p	 strates	 faisabilite	 temps	 fctObj	 As	 Bs	 As+Bs	 noeuds	 borne	 gap
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed17_2.txt	400	10	5	TimeLimit	3600.28586101532	B	243.0	249.0	492.0	1.0	217.0	0.1285140562248996
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed17_3.txt	400	10	10	TimeLimit	3600.2933118343353	B	471.0	508.0	979.0	1.0	440.0	0.13385826771653545
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed17_4.txt	400	10	15	TimeLimit	3601.2237071990967	B	697.0	752.0	1449.0	1.0	627.0	0.16622340425531915
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed17_5.txt	400	10	20	TimeLimit	3600.5728240013123	B	949.0	985.0	1934.0	1.0	851.0	0.13604060913705585
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed18_1.txt	400	40	3	Optimal	109.8447949886322	B	165.0	168.0	333.0	1.0	168.0	0.0
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed18_2.txt	400	40	5	Optimal	253.2937948703766	B	266.0	276.0	542.0	1.0	276.0	0.0
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed18_3.txt	400	40	10	Optimal	2652.196543931961	B	502.0	523.0	1025.0	1.0	523.0	0.0
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed18_4.txt	400	40	15	TimeLimit	3600.516091108322	B	735.0	867.0	1602.0	1.0	626.0	0.2779700115340254
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed18_5.txt	400	40	20	TimeLimit	3600.5744938850403	B	1220.0	1276.0	2496.0	1.0	895.0	0.29858934169278994
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed19_1.txt	400	80	3	Optimal	124.63733506202698	B	110.0	110.0	220.0	1.0	110.0	0.0
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed19_2.txt	400	80	5	Optimal	253.95118594169617	B	177.0	180.0	357.0	1.0	180.0	0.0
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed19_3.txt	400	80	10	Optimal	1047.9616549015045	B	356.0	368.0	724.0	1.0	368.0	0.0
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed19_4.txt	400	80	15	Optimal	2365.476179122925	B	559.0	562.0	1121.0	1.0	562.0	0.0
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed19_5.txt	400	80	20	TimeLimit	3600.5457060337067	B	768.0	848.0	1616.0	1.0	698.0	0.17688679245283018
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed1_1.txt	100	5	3	Optimal	1061.1112480163574	B	441.0	470.0	911.0	4680.0	470.0	0.0
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed1_2.txt	100	5	5	Optimal	2451.191570997238	B	676.0	801.0	1477.0	6558.0	801.0	0.0
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed1_3.txt	100	5	10	TimeLimit	3600.0103108882904	B	1598.0	1695.0	3293.0	4424.0	1585.0	0.06489675516224189
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed1_4.txt	100	5	15	Optimal	3277.1218659877777	B	2209.0	2486.0	4695.0	2287.0	2486.0	0.0
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed1_5.txt	100	5	20	TimeLimit	3600.070527791977	B	3124.0	3367.0	6491.0	1365.0	3215.0	0.045144045144045145
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed20_1.txt	400	133	3	Optimal	118.21748900413513	B	140.0	142.0	282.0	1.0	142.0	0.0
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed20_2.txt	400	133	5	Optimal	173.0868639945984	B	195.0	201.0	396.0	1.0	201.0	0.0
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed20_3.txt	400	133	10	Optimal	1086.995122909546	B	427.0	446.0	873.0	1.0	446.0	0.0
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed20_4.txt	400	133	15	Optimal	1576.7094900608063	B	597.0	632.0	1229.0	1.0	632.0	0.0
