Instances	 nnodes	 p	 strates	 faisabilite	 temps	 fctObj	 As	 Bs	 As+Bs	 noeuds	 borne	 gap
MIP	../../instancesSurcharges/alpha0_2/pmed/pmed22_5.txt	500	10	20	TimeLimit	17479.62286901474	B	1254.0	1478.0	2732.0	1.0	786.0	0.46820027063599456
MIP	../../instancesSurcharges/alpha0_2/pmed/pmed23_1.txt	500	50	3	Optimal	830.218631029129	B	103.0	104.0	207.0	1.0	104.0	0.0
MIP	../../instancesSurcharges/alpha0_2/pmed/pmed23_2.txt	500	50	5	TimeLimit	4149.589601993561	B	172.0	180.0	352.0	1.0	174.0	0.03333333333333333
MIP	../../instancesSurcharges/alpha0_2/pmed/pmed23_3.txt	500	50	10	TimeLimit	13540.593652963638	B	406.0	446.0	852.0	1.0	306.0	0.31390134529147984
MIP	../../instancesSurcharges/alpha0_2/pmed/pmed23_4.txt	500	50	15	TimeLimit	26964.69413805008	B	591.0	758.0	1349.0	1.0	469.0	0.3812664907651715
MIP	../../instancesSurcharges/alpha0_2/pmed/pmed23_5.txt	500	50	20	TimeLimit	56021.98995304108	B	746.0	861.0	1607.0	1.0	600.0	0.30313588850174217
MIP	../../instancesSurcharges/alpha0_2/pmed/pmed24_1.txt	500	100	3	Optimal	444.4415330886841	B	105.0	109.0	214.0	1.0	109.0	0.0
MIP	../../instancesSurcharges/alpha0_2/pmed/pmed24_2.txt	500	100	5	Optimal	1115.0324640274048	B	160.0	163.0	323.0	1.0	163.0	0.0
MIP	../../instancesSurcharges/alpha0_2/pmed/pmed24_3.txt	500	100	10	TimeLimit	3601.2200429439545	B	454.0	469.0	923.0	1.0	364.0	0.22388059701492538
MIP	../../instancesSurcharges/alpha0_2/pmed/pmed24_4.txt	500	100	15	TimeLimit	3601.04429602623	B	542.0	603.0	1145.0	1.0	423.0	0.29850746268656714
MIP	../../instancesSurcharges/alpha0_2/pmed/pmed24_5.txt	500	100	20	TimeLimit	3601.932703971863	B	802.0	883.0	1685.0	1.0	667.0	0.24462061155152887
MIP	../../instancesSurcharges/alpha0_2/pmed/pmed25_1.txt	500	167	3	Optimal	463.30786395072937	B	129.0	141.0	270.0	1.0	141.0	0.0
MIP	../../instancesSurcharges/alpha0_2/pmed/pmed25_2.txt	500	167	5	TimeLimit	63502.419670820236	B	240.0	247.0	487.0	1.0	236.0	0.044534412955465584
MIP	../../instancesSurcharges/alpha0_2/pmed/pmed25_3.txt	500	167	10	TimeLimit	3631.6860740184784	B	319.0	452.0	771.0	1.0	287.0	0.36504424778761063
MIP	../../instancesSurcharges/alpha0_2/pmed/pmed25_4.txt	500	167	15	TimeLimit	3603.65194106102	B	695.0	730.0	1425.0	1.0	642.0	0.12054794520547946
MIP	../../instancesSurcharges/alpha0_2/pmed/pmed25_5.txt	500	167	20	TimeLimit	3610.018846988678	B	875.0	956.0	1831.0	1.0	804.0	0.1589958158995816
MIP	../../instancesSurcharges/alpha0_2/pmed/pmed26_1.txt	600	5	3	TimeLimit	5133.358362913132	B	161.0	172.0	333.0	1.0	94.0	0.45348837209302323
MIP	../../instancesSurcharges/alpha0_2/pmed/pmed26_2.txt	600	5	5	TimeLimit	29810.50876712799	B	255.0	282.0	537.0	1.0	135.0	0.5212765957446809
MIP	../../instancesSurcharges/alpha0_2/pmed/pmed26_3.txt	600	5	10	TimeLimit	3740.626440048218	B	471.0	534.0	1005.0	1.0	270.0	0.4943820224719101
MIP	../../instancesSurcharges/alpha0_2/pmed/pmed26_5.txt	600	5	20	TimeLimit	3605.991716146469	B	928.0	985.0	1913.0	1.0	570.0	0.4213197969543147
MIP	../../instancesSurcharges/alpha0_2/pmed/pmed27_1.txt	600	10	3	TimeLimit	5138.018962144852	B	120.0	125.0	245.0	1.0	103.0	0.176
