Instances	 nnodes	 p	 strates	 faisabilite	 temps	 fctObj	 As	 Bs	 As+Bs	 noeuds	 borne	 gap
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed18_4.txt	400	40	15	TimeLimit	3600.861832857132	B	735.0	867.0	1602.0	1.0	626.0	0.2779700115340254
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed18_5.txt	400	40	20	TimeLimit	3600.949648141861	B	1220.0	1276.0	2496.0	1.0	895.0	0.29858934169278994
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed19_1.txt	400	80	3	Optimal	195.9702069759369	B	110.0	110.0	220.0	1.0	110.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed19_2.txt	400	80	5	Optimal	447.15422081947327	B	177.0	180.0	357.0	1.0	180.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed19_3.txt	400	80	10	Optimal	2105.255396127701	B	356.0	368.0	724.0	1.0	368.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed19_4.txt	400	80	15	TimeLimit	3600.4959921836853	B	541.0	566.0	1107.0	1.0	562.0	0.007067137809187279
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed19_5.txt	400	80	20	TimeLimit	3600.990121126175	B	768.0	848.0	1616.0	1.0	645.0	0.23938679245283018
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed1_1.txt	100	5	3	Optimal	1812.2803900241852	B	441.0	470.0	911.0	4680.0	470.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed1_2.txt	100	5	5	TimeLimit	3600.023900985718	B	676.0	801.0	1477.0	5250.0	771.0	0.03745318352059925
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed1_3.txt	100	5	10	TimeLimit	3600.1373250484467	B	1556.0	1733.0	3289.0	2012.0	1556.0	0.10213502596653203
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed1_4.txt	100	5	15	TimeLimit	3600.0537099838257	B	2209.0	2486.0	4695.0	1015.0	2361.0	0.0502815768302494
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed1_5.txt	100	5	20	TimeLimit	3600.032256126404	B	3028.0	3533.0	6561.0	688.0	3112.0	0.119162185111803
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed20_1.txt	400	133	3	Optimal	269.9321210384369	B	140.0	142.0	282.0	1.0	142.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed20_2.txt	400	133	5	Optimal	390.8475251197815	B	195.0	201.0	396.0	1.0	201.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed20_3.txt	400	133	10	Optimal	1922.162565946579	B	427.0	446.0	873.0	1.0	446.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed20_4.txt	400	133	15	Optimal	2851.244425058365	B	597.0	632.0	1229.0	1.0	632.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed20_5.txt	400	133	20	TimeLimit	3601.1723070144653	B	842.0	912.0	1754.0	1.0	806.0	0.1162280701754386
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed21_1.txt	500	5	3	TimeLimit	3600.3382301330566	B	140.0	149.0	289.0	1.0	126.0	0.15436241610738255
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed21_2.txt	500	5	5	TimeLimit	3600.357097864151	B	230.0	248.0	478.0	1.0	208.0	0.16129032258064516
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed21_3.txt	500	5	10	TimeLimit	4941.90328502655	B	570.0	599.0	1169.0	1.0	412.0	0.3121869782971619
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed21_4.txt	500	5	15	TimeLimit	3635.056877851486	B	798.0	871.0	1669.0	1.0	383.0	0.5602755453501722
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed21_5.txt	500	5	20	TimeLimit	4068.3941781520844	B	1164.0	1196.0	2360.0	1.0	590.0	0.5066889632107023
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed22_1.txt	500	10	3	TimeLimit	3600.475965976715	B	145.0	153.0	298.0	1.0	125.0	0.1830065359477124
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed22_2.txt	500	10	5	TimeLimit	3600.5112681388855	B	237.0	256.0	493.0	1.0	205.0	0.19921875
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed22_3.txt	500	10	10	TimeLimit	3603.1096608638763	B	501.0	560.0	1061.0	1.0	446.0	0.20357142857142857
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed22_4.txt	500	10	15	TimeLimit	10754.424809217453	B	815.0	919.0	1734.0	1.0	604.0	0.34276387377584333
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed22_5.txt	500	10	20	TimeLimit	17558.05324292183	B	1254.0	1478.0	2732.0	1.0	786.0	0.46820027063599456
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed23_1.txt	500	50	3	Optimal	688.9596838951111	B	103.0	104.0	207.0	1.0	104.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed23_2.txt	500	50	5	TimeLimit	4277.397855043411	B	169.0	176.0	345.0	1.0	174.0	0.011363636363636364
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed23_3.txt	500	50	10	TimeLimit	13455.882326841354	B	406.0	446.0	852.0	1.0	306.0	0.31390134529147984
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed23_4.txt	500	50	15	TimeLimit	26920.386470079422	B	591.0	758.0	1349.0	1.0	469.0	0.3812664907651715
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed23_5.txt	500	50	20	TimeLimit	56074.38960289955	B	746.0	861.0	1607.0	1.0	600.0	0.30313588850174217
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed24_1.txt	500	100	3	Optimal	502.15120100975037	B	105.0	109.0	214.0	1.0	109.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed24_2.txt	500	100	5	Optimal	1102.348244190216	B	160.0	163.0	323.0	1.0	163.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed24_3.txt	500	100	10	TimeLimit	3601.185446023941	B	454.0	469.0	923.0	1.0	364.0	0.22388059701492538
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed24_4.txt	500	100	15	TimeLimit	3601.3265109062195	B	542.0	603.0	1145.0	1.0	423.0	0.29850746268656714
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed24_5.txt	500	100	20	TimeLimit	3601.3608181476593	B	802.0	883.0	1685.0	1.0	667.0	0.24462061155152887
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed25_1.txt	500	167	3	Optimal	365.990355014801	B	129.0	141.0	270.0	1.0	141.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed25_2.txt	500	167	5	TimeLimit	63319.08256196976	B	240.0	247.0	487.0	1.0	236.0	0.044534412955465584
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed25_3.txt	500	167	10	TimeLimit	33536.24469900131	B	319.0	452.0	771.0	1.0	287.0	0.36504424778761063
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed25_4.txt	500	167	15	TimeLimit	3604.5215151309967	B	695.0	730.0	1425.0	1.0	642.0	0.12054794520547946
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed25_5.txt	500	167	20	TimeLimit	3602.440392971039	B	875.0	956.0	1831.0	1.0	804.0	0.1589958158995816
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed26_1.txt	600	5	3	TimeLimit	5247.486762046814	B	161.0	172.0	333.0	1.0	94.0	0.45348837209302323
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed26_2.txt	600	5	5	TimeLimit	29880.56265592575	B	255.0	282.0	537.0	1.0	135.0	0.5212765957446809
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed26_3.txt	600	5	10	TimeLimit	3653.4243409633636	B	471.0	534.0	1005.0	1.0	270.0	0.4943820224719101
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed26_4.txt	600	5	15	TimeLimit	3775.7617070674896	B	755.0	788.0	1543.0	1.0	410.0	0.4796954314720812
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed26_5.txt	600	5	20	TimeLimit	3625.18253493309	B	928.0	985.0	1913.0	1.0	570.0	0.4213197969543147
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed27_1.txt	600	10	3	TimeLimit	4978.47301197052	B	120.0	125.0	245.0	1.0	103.0	0.176
