Instances	 nnodes	 p	 strates	 faisabilite	 temps	 fctObj	 As	 Bs	 As+Bs	 noeuds	 borne	 gap
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed15_5.txt	300	100	20	Optimal	1322.3470168113708	A	988.0	1950.0	2938.0	1.0	988.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed16_1.txt	400	5	3	Optimal	1872.5638670921326	A	144.0	223.0	367.0	1.0	144.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed16_2.txt	400	5	5	TimeLimit	3600.4323959350586	A	233.0	330.0	563.0	1.0	222.0	0.04721030042918455
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed16_3.txt	400	5	10	TimeLimit	3600.8574080467224	A	680.0	857.0	1537.0	1.0	451.0	0.33676470588235297
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed16_4.txt	400	5	15	TimeLimit	3601.110562801361	A	924.0	1123.0	2047.0	1.0	695.0	0.24783549783549783
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed16_5.txt	400	5	20	TimeLimit	3601.308954000473	A	1383.0	1688.0	3071.0	1.0	906.0	0.34490238611713664
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed17_1.txt	400	10	3	TimeLimit	3600.4498360157013	A	127.0	208.0	335.0	1.0	117.0	0.07874015748031496
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed17_2.txt	400	10	5	TimeLimit	3600.98983502388	A	215.0	419.0	634.0	1.0	188.0	0.12558139534883722
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed17_3.txt	400	10	10	TimeLimit	3600.557641983032	A	461.0	814.0	1275.0	1.0	401.0	0.1301518438177874
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed17_4.txt	400	10	15	TimeLimit	3601.3784489631653	A	670.0	1047.0	1717.0	1.0	573.0	0.14477611940298507
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed17_5.txt	400	10	20	TimeLimit	3601.0535769462585	A	918.0	1482.0	2400.0	1.0	784.0	0.14596949891067537
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed18_1.txt	400	40	3	Optimal	94.58731508255005	A	146.0	298.0	444.0	1.0	146.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed18_2.txt	400	40	5	Optimal	226.37313890457153	A	262.0	500.0	762.0	1.0	262.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed18_3.txt	400	40	10	Optimal	741.6368079185486	A	473.0	969.0	1442.0	1.0	473.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed18_4.txt	400	40	15	TimeLimit	3605.55105304718	A	581.0	1810.0	2391.0	1.0	564.0	0.029259896729776247
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed18_5.txt	400	40	20	TimeLimit	3600.9145801067352	A	1220.0	2258.0	3478.0	1.0	895.0	0.26639344262295084
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed19_1.txt	400	80	3	Optimal	93.87526988983154	A	104.0	242.0	346.0	1.0	104.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed19_2.txt	400	80	5	Optimal	236.83270597457886	A	164.0	413.0	577.0	1.0	164.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed19_3.txt	400	80	10	Optimal	566.9923548698425	A	345.0	727.0	1072.0	1.0	345.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed19_4.txt	400	80	15	Optimal	751.2212071418762	A	495.0	1155.0	1650.0	1.0	495.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed19_5.txt	400	80	20	TimeLimit	3601.07012796402	A	768.0	1892.0	2660.0	1.0	645.0	0.16015625
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed1_1.txt	100	5	3	Optimal	251.67392301559448	A	383.0	783.0	1166.0	784.0	383.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed1_2.txt	100	5	5	Optimal	1433.8150010108948	A	656.0	1131.0	1787.0	3491.0	656.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed1_3.txt	100	5	10	Optimal	1017.69553399086	A	1350.0	2240.0	3590.0	582.0	1350.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed1_4.txt	100	5	15	Optimal	1099.943008184433	A	2080.0	4231.0	6311.0	250.0	2080.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed1_5.txt	100	5	20	TimeLimit	3600.0589010715485	A	2857.0	5392.0	8249.0	626.0	2819.0	0.013300665033251663
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed20_1.txt	400	133	3	Optimal	87.30853295326233	A	131.0	267.0	398.0	1.0	131.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed20_2.txt	400	133	5	Optimal	161.99880814552307	A	184.0	418.0	602.0	1.0	184.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed20_3.txt	400	133	10	Optimal	423.84525513648987	A	373.0	861.0	1234.0	1.0	373.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed20_4.txt	400	133	15	Optimal	559.123113155365	A	509.0	1217.0	1726.0	1.0	509.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed20_5.txt	400	133	20	Optimal	937.8108880519867	A	747.0	1716.0	2463.0	1.0	747.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed21_1.txt	500	5	3	TimeLimit	3600.3101608753204	A	131.0	187.0	318.0	1.0	112.0	0.1450381679389313
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed21_2.txt	500	5	5	TimeLimit	3600.4361519813538	A	226.0	408.0	634.0	1.0	186.0	0.17699115044247787
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed21_3.txt	500	5	10	TimeLimit	3601.890716075897	A	578.0	743.0	1321.0	1.0	370.0	0.35986159169550175
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed21_4.txt	500	5	15	TimeLimit	3601.2843809127808	A	851.0	983.0	1834.0	1.0	560.0	0.3419506462984724
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed21_5.txt	500	5	20	TimeLimit	3601.7891850471497	A	1086.0	1338.0	2424.0	1.0	764.0	0.2965009208103131
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed22_1.txt	500	10	3	TimeLimit	3600.4465420246124	A	118.0	335.0	453.0	1.0	110.0	0.06779661016949153
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed22_2.txt	500	10	5	TimeLimit	3600.5315721035004	A	224.0	551.0	775.0	1.0	178.0	0.20535714285714285
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed22_3.txt	500	10	10	TimeLimit	3600.8523421287537	A	497.0	1085.0	1582.0	1.0	394.0	0.20724346076458752
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed22_4.txt	500	10	15	TimeLimit	3601.4011487960815	A	947.0	1247.0	2194.0	1.0	621.0	0.34424498416050686
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed22_5.txt	500	10	20	TimeLimit	3601.835424900055	A	1224.0	1732.0	2956.0	1.0	853.0	0.30310457516339867
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed23_1.txt	500	50	3	Optimal	508.4925811290741	A	89.0	229.0	318.0	1.0	89.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed23_2.txt	500	50	5	Optimal	676.8719229698181	A	158.0	372.0	530.0	1.0	158.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed23_3.txt	500	50	10	TimeLimit	3601.4109978675842	A	325.0	784.0	1109.0	1.0	309.0	0.04923076923076923
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed23_4.txt	500	50	15	TimeLimit	3601.0223639011383	A	591.0	1330.0	1921.0	1.0	470.0	0.20473773265651438
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed23_5.txt	500	50	20	TimeLimit	3604.648050069809	A	1231.0	1383.0	2614.0	0.0	600.0	0.512591389114541
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed24_1.txt	500	100	3	Optimal	170.67704010009766	A	88.0	253.0	341.0	1.0	88.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed24_2.txt	500	100	5	Optimal	2489.5982530117035	A	145.0	351.0	496.0	1.0	145.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed24_3.txt	500	100	10	Optimal	1390.291887998581	A	364.0	772.0	1136.0	1.0	364.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed24_4.txt	500	100	15	TimeLimit	3731.2235400676727	A	542.0	1373.0	1915.0	1.0	423.0	0.21955719557195572
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed24_5.txt	500	100	20	TimeLimit	3602.1569969654083	A	802.0	1720.0	2522.0	1.0	667.0	0.16832917705735662
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed25_1.txt	500	167	3	Optimal	253.53533387184143	A	118.0	251.0	369.0	1.0	118.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed25_2.txt	500	167	5	Optimal	1624.283583164215	A	236.0	352.0	588.0	1.0	236.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed25_3.txt	500	167	10	Optimal	549.2275319099426	A	287.0	749.0	1036.0	1.0	287.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed25_4.txt	500	167	15	TimeLimit	3603.2111818790436	A	695.0	1495.0	2190.0	1.0	642.0	0.07625899280575539
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed25_5.txt	500	167	20	TimeLimit	11190.121955156326	A	875.0	2033.0	2908.0	1.0	804.0	0.08114285714285714
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed26_1.txt	600	5	3	TimeLimit	17699.109960079193	A	118.0	235.0	353.0	1.0	110.0	0.06779661016949153
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed26_2.txt	600	5	5	TimeLimit	5186.1799058914185	A	250.0	343.0	593.0	1.0	135.0	0.46
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed26_3.txt	600	5	10	TimeLimit	13284.047297000885	A	541.0	609.0	1150.0	1.0	270.0	0.5009242144177449
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed27_1.txt	600	10	3	TimeLimit	3601.2541918754578	A	103.0	271.0	374.0	1.0	96.0	0.06796116504854369
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed27_2.txt	600	10	5	TimeLimit	5021.778310060501	A	204.0	341.0	545.0	1.0	151.0	0.25980392156862747
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed27_3.txt	600	10	10	TimeLimit	3703.45539021492	A	542.0	830.0	1372.0	1.0	334.0	0.3837638376383764
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed27_4.txt	600	10	15	TimeLimit	64067.19948101044	A	700.0	1062.0	1762.0	1.0	461.0	0.3414285714285714
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed27_5.txt	600	10	20	TimeLimit	33461.755434036255	A	1018.0	1462.0	2480.0	1.0	573.0	0.43713163064833005
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed28_1.txt	600	60	3	Optimal	712.6002180576324	A	82.0	269.0	351.0	1.0	82.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed28_2.txt	600	60	5	Optimal	1706.7240908145905	A	229.0	394.0	623.0	1.0	229.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed28_3.txt	600	60	10	TimeLimit	3601.6050300598145	A	528.0	851.0	1379.0	1.0	402.0	0.23863636363636365
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed28_4.txt	600	60	15	TimeLimit	6120.350261926651	A	809.0	1389.0	2198.0	1.0	589.0	0.2719406674907293
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed29_1.txt	600	120	3	Optimal	208.81930589675903	A	81.0	202.0	283.0	1.0	81.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed29_2.txt	600	120	5	Optimal	1101.8894069194794	A	179.0	338.0	517.0	1.0	179.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed29_3.txt	600	120	10	TimeLimit	4164.212100028992	A	397.0	798.0	1195.0	1.0	306.0	0.22921914357682618
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed29_4.txt	600	120	15	TimeLimit	3663.669485092163	A	586.0	1180.0	1766.0	1.0	538.0	0.08191126279863481
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed29_5.txt	600	120	20	TimeLimit	4502.127685070038	A	736.0	1655.0	2391.0	1.0	584.0	0.20652173913043478
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed2_1.txt	100	10	3	Optimal	404.2333559989929	A	321.0	823.0	1144.0	4363.0	321.0	0.0
