Instances	 nnodes	 p	 strates	 faisabilite	 temps	 fctObj	 As	 Bs	 As+Bs	 noeuds	 borne	 gap
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed13_3.txt	300	30	10	TimeLimit	3607.5510840415955	AB	493.0	564.0	1057.0	1.0	1011.0	0.043519394512771994
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed13_4.txt	300	30	15	TimeLimit	3600.961364030838	AB	1009.0	1141.0	2150.0	1.0	1524.0	0.2911627906976744
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed13_5.txt	300	30	20	TimeLimit	3611.270306110382	AB	956.0	1133.0	2089.0	1.0	1917.0	0.0823360459550024
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed14_1.txt	300	60	3	Optimal	194.57162404060364	AB	178.0	199.0	377.0	1.0	377.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed14_2.txt	300	60	5	Optimal	355.67639207839966	AB	287.0	328.0	615.0	1.0	615.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed14_3.txt	300	60	10	Optimal	1676.803864955902	AB	581.0	687.0	1268.0	1.0	1268.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed14_4.txt	300	60	15	Optimal	3533.055894136429	AB	742.0	1003.0	1745.0	1.0	1745.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed14_5.txt	300	60	20	Optimal	2724.7888181209564	AB	989.0	1323.0	2312.0	1.0	2312.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed15_1.txt	300	100	3	Optimal	120.34736585617065	AB	131.0	158.0	289.0	1.0	289.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed15_2.txt	300	100	5	Optimal	321.20765709877014	AB	235.0	251.0	486.0	1.0	486.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed15_3.txt	300	100	10	Optimal	771.9374899864197	AB	498.0	589.0	1087.0	1.0	1087.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed15_4.txt	300	100	15	Optimal	1474.185208082199	AB	597.0	719.0	1316.0	1.0	1316.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed15_5.txt	300	100	20	TimeLimit	3600.4737129211426	AB	988.0	1109.0	2097.0	1.0	2096.0	0.0004768717215069146
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed16_1.txt	400	5	3	TimeLimit	3600.264277935028	AB	156.0	165.0	321.0	1.0	310.0	0.03426791277258567
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed16_2.txt	400	5	5	TimeLimit	3600.257458925247	AB	235.0	274.0	509.0	1.0	496.0	0.025540275049115914
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed16_3.txt	400	5	10	TimeLimit	3611.487951040268	AB	485.0	553.0	1038.0	1.0	994.0	0.04238921001926782
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed16_4.txt	400	5	15	TimeLimit	3600.7309420108795	AB	750.0	887.0	1637.0	1.0	1518.0	0.07269395235186317
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed16_5.txt	400	5	20	TimeLimit	3601.3819239139557	AB	997.0	1102.0	2099.0	1.0	1972.0	0.060505002382086705
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed17_1.txt	400	10	3	TimeLimit	3605.756192922592	AB	135.0	145.0	280.0	1.0	259.0	0.075
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed17_2.txt	400	10	5	TimeLimit	3607.637845993042	AB	221.0	248.0	469.0	1.0	420.0	0.1044776119402985
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed17_3.txt	400	10	10	TimeLimit	3600.5359768867493	AB	452.0	508.0	960.0	1.0	873.0	0.090625
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed17_4.txt	400	10	15	TimeLimit	3614.954924106598	AB	822.0	867.0	1689.0	1.0	1257.0	0.2557726465364121
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed17_5.txt	400	10	20	TimeLimit	3601.23859000206	AB	919.0	991.0	1910.0	1.0	1722.0	0.09842931937172775
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed18_1.txt	400	40	3	Optimal	162.82719588279724	AB	146.0	168.0	314.0	1.0	314.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed18_2.txt	400	40	5	Optimal	383.9680919647217	AB	262.0	276.0	538.0	1.0	538.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed18_3.txt	400	40	10	TimeLimit	3601.300181865692	AB	483.0	529.0	1012.0	1.0	993.0	0.018774703557312252
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed18_4.txt	400	40	15	TimeLimit	3600.5084722042084	AB	597.0	725.0	1322.0	1.0	1256.0	0.049924357034795766
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed18_5.txt	400	40	20	TimeLimit	3600.9712290763855	AB	1220.0	1276.0	2496.0	1.0	1790.0	0.2828525641025641
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed19_1.txt	400	80	3	Optimal	165.60271310806274	AB	104.0	110.0	214.0	1.0	214.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed19_2.txt	400	80	5	Optimal	388.11790585517883	AB	164.0	180.0	344.0	1.0	344.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed19_3.txt	400	80	10	Optimal	1962.847892999649	AB	345.0	368.0	713.0	1.0	713.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed19_4.txt	400	80	15	TimeLimit	3601.04860496521	AB	642.0	662.0	1304.0	1.0	1057.0	0.18941717791411042
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed19_5.txt	400	80	20	TimeLimit	3600.9198698997498	AB	768.0	848.0	1616.0	1.0	1290.0	0.20173267326732675
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed1_1.txt	100	5	3	Optimal	295.60115790367126	AB	393.0	477.0	870.0	1062.0	870.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed1_2.txt	100	5	5	Optimal	816.0770611763	AB	676.0	801.0	1477.0	1831.0	1477.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed1_3.txt	100	5	10	TimeLimit	3600.034565925598	AB	1368.0	1734.0	3102.0	3170.0	3077.0	0.008059316569954868
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed1_4.txt	100	5	15	Optimal	2297.080575942993	AB	2209.0	2486.0	4695.0	1132.0	4695.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed1_5.txt	100	5	20	TimeLimit	3600.078679084778	AB	2931.0	3421.0	6352.0	809.0	6092.0	0.04093198992443325
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed20_1.txt	400	133	3	Optimal	115.88439702987671	AB	131.0	142.0	273.0	1.0	273.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed20_2.txt	400	133	5	Optimal	294.72960209846497	AB	184.0	201.0	385.0	1.0	385.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed20_3.txt	400	133	10	Optimal	1804.8676180839539	AB	373.0	446.0	819.0	1.0	819.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed20_4.txt	400	133	15	Optimal	2819.0821571350098	AB	509.0	632.0	1141.0	1.0	1141.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed20_5.txt	400	133	20	TimeLimit	3601.0352199077606	AB	842.0	912.0	1754.0	1.0	1494.0	0.14823261117445838
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed21_1.txt	500	5	3	TimeLimit	3600.395421028137	AB	126.0	153.0	279.0	1.0	254.0	0.08960573476702509
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed21_2.txt	500	5	5	TimeLimit	3610.12246799469	AB	219.0	244.0	463.0	1.0	421.0	0.09071274298056156
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed21_3.txt	500	5	10	TimeLimit	3606.955559015274	AB	450.0	510.0	960.0	1.0	835.0	0.13020833333333334
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed21_4.txt	500	5	15	TimeLimit	5486.043102025986	AB	829.0	878.0	1707.0	1.0	1272.0	0.2548330404217926
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed21_5.txt	500	5	20	TimeLimit	3604.626247882843	AB	1088.0	1338.0	2426.0	1.0	1180.0	0.5136026380873866
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed22_1.txt	500	10	3	TimeLimit	4323.494814157486	AB	172.0	207.0	379.0	1.0	253.0	0.3324538258575198
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed22_2.txt	500	10	5	TimeLimit	3610.8166179656982	AB	220.0	245.0	465.0	1.0	404.0	0.13118279569892474
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed22_3.txt	500	10	10	TimeLimit	3600.8458349704742	AB	464.0	545.0	1009.0	1.0	899.0	0.10901883052527254
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed22_4.txt	500	10	15	TimeLimit	3601.602954864502	AB	910.0	988.0	1898.0	1.0	1346.0	0.29083245521601686
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed22_5.txt	500	10	20	TimeLimit	10599.293531179428	AB	1448.0	1463.0	2911.0	1.0	1572.0	0.4599793885262796
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed23_1.txt	500	50	3	TimeLimit	17753.29373192787	AB	91.0	106.0	197.0	1.0	193.0	0.02030456852791878
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed23_2.txt	500	50	5	TimeLimit	5192.802489042282	AB	163.0	176.0	339.0	1.0	333.0	0.017699115044247787
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed23_3.txt	500	50	10	TimeLimit	13309.816062927246	AB	406.0	446.0	852.0	1.0	658.0	0.22769953051643194
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed23_4.txt	500	50	15	TimeLimit	27062.926575899124	AB	591.0	758.0	1349.0	1.0	938.0	0.3046701260192735
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed23_5.txt	500	50	20	TimeLimit	55857.482540130615	AB	746.0	861.0	1607.0	0.0	1200.0	0.25326695706285
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed24_1.txt	500	100	3	Optimal	408.96610593795776	AB	88.0	109.0	197.0	1.0	197.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed24_2.txt	500	100	5	Optimal	549.3727421760559	AB	145.0	163.0	308.0	1.0	308.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed24_3.txt	500	100	10	TimeLimit	3728.730280160904	AB	454.0	469.0	923.0	1.0	728.0	0.2112676056338028
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed24_4.txt	500	100	15	TimeLimit	3665.1939799785614	AB	542.0	603.0	1145.0	1.0	846.0	0.2611353711790393
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed24_5.txt	500	100	20	TimeLimit	3602.413088083267	AB	802.0	883.0	1685.0	1.0	1334.0	0.2083086053412463
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed25_1.txt	500	167	3	Optimal	446.6707239151001	AB	118.0	141.0	259.0	1.0	259.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed25_2.txt	500	167	5	TimeLimit	63849.362730026245	AB	240.0	247.0	487.0	1.0	472.0	0.030800821355236138
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed25_3.txt	500	167	10	Optimal	1429.6541810035706	AB	287.0	425.0	712.0	1.0	712.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed25_4.txt	500	167	15	TimeLimit	31908.413190841675	AB	695.0	730.0	1425.0	1.0	1284.0	0.09894736842105263
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed25_5.txt	500	167	20	TimeLimit	3639.056902885437	AB	875.0	956.0	1831.0	1.0	1608.0	0.12179137083560895
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed26_1.txt	600	5	3	TimeLimit	3601.351256132126	AB	156.0	159.0	315.0	1.0	188.0	0.4031746031746032
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed26_2.txt	600	5	5	TimeLimit	5508.745412111282	AB	230.0	254.0	484.0	1.0	399.0	0.1756198347107438
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed26_3.txt	600	5	10	TimeLimit	29841.610838890076	AB	542.0	575.0	1117.0	1.0	540.0	0.5165622202327663
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed26_4.txt	600	5	15	TimeLimit	3602.3813149929047	AB	681.0	775.0	1456.0	1.0	820.0	0.4368131868131868
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed27_1.txt	600	10	3	TimeLimit	3624.497013092041	AB	105.0	118.0	223.0	1.0	209.0	0.06278026905829596
MIP	../../instancesSurcharges/alpha_aleatoire/pmed/pmed27_2.txt	600	10	5	TimeLimit	5272.562151193619	AB	213.0	300.0	513.0	1.0	302.0	0.41130604288499023
